case_id,task,resource,start_time,completion_time
408,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-18 12:11:45.958406,2020-09-18 16:14:08.736230
399,Amend Request for Quotation,Tesca Lobes,2020-09-18 13:56:01.793122,2020-09-18 17:39:28.704081
487,Analyze Purchase Requisition,Francis Odell,2020-09-18 12:00:32.154337,2020-09-18 18:02:45.148396
359,Amend Request for Quotation,Heinz Gutschmidt,2020-09-18 13:56:01.793122,2020-09-18 18:31:57.094015
284,Analyze Request for Quotation,Magdalena Predutta,2020-09-18 13:56:01.793122,2020-09-18 20:13:31.082119
405,Analyze Request for Quotation,Magdalena Predutta,2020-09-18 20:13:31.082119,2020-09-19 02:45:39.353077
228,Deliver Goods Services,Sean Manney,2020-09-19 08:00:00.000000,2020-09-19 08:26:04.300403
491,Create Request for Quotation,Maris Freeman,2020-09-19 08:00:00.000000,2020-09-19 08:29:02.806168
313,Analyze Quotation Comparison Map,Tesca Lobes,2020-09-19 08:00:00.000000,2020-09-19 08:29:10.411714
209,Create Purchase Order,Magdalena Predutta,2020-09-19 08:00:00.000000,2020-09-19 08:52:10.420238
207,Deliver Goods Services,Karen Clarens,2020-09-19 08:00:00.000000,2020-09-19 08:58:47.261720
152,Deliver Goods Services,Kiu Kan,2020-09-19 08:00:00.000000,2020-09-19 09:05:46.185136
241,Settle Conditions With Supplier,Francois de Perrier,2020-09-19 08:00:00.000000,2020-09-19 09:12:47.485457
488,Analyze Purchase Requisition,Maris Freeman,2020-09-19 09:12:47.485457,2020-09-19 09:45:46.265277
99,Deliver Goods Services,Kiu Kan,2020-09-19 09:12:47.485457,2020-09-19 10:21:26.593952
285,Settle Conditions With Supplier,Magdalena Predutta,2020-09-19 08:52:10.420238,2020-09-19 10:42:04.541267
367,Send Request for Quotation to Supplier,Karel de Groot,2020-09-19 08:00:00.000000,2020-09-19 11:35:54.023975
364,Analyze Request for Quotation,Karel de Groot,2020-09-19 11:35:54.023975,2020-09-19 12:06:34.996999
489,Create Request for Quotation,Maris Freeman,2020-09-19 12:06:34.996999,2020-09-19 12:35:08.955569
366,Analyze Request for Quotation,Karel de Groot,2020-09-19 12:06:34.996999,2020-09-19 12:35:50.464889
288,Settle Conditions With Supplier,Magdalena Predutta,2020-09-19 10:42:04.541267,2020-09-19 13:02:39.684497
401,Analyze Request for Quotation,Karel de Groot,2020-09-19 12:35:50.464889,2020-09-19 13:06:39.852812
358,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-19 09:12:47.485457,2020-09-19 13:07:57.587802
544,Create Purchase Requisition,Christian Francois,2020-09-19 12:06:34.996999,2020-09-19 13:15:25.665294
242,Confirm Purchase Order,Kiu Kan,2020-09-19 13:02:39.684497,2020-09-19 13:26:56.993460
310,Create Quotation comparison Map,Magdalena Predutta,2020-09-19 13:02:39.684497,2020-09-19 13:28:13.106118
223,Confirm Purchase Order,Karen Clarens,2020-09-19 13:02:39.684497,2020-09-19 13:29:34.992429
245,Analyze Quotation Comparison Map,Tesca Lobes,2020-09-19 13:02:39.684497,2020-09-19 13:35:57.472291
312,Amend Request for Quotation,Christian Francois,2020-09-19 13:15:25.665294,2020-09-19 13:46:12.263901
309,Analyze Quotation Comparison Map,Fjodor Kowalski,2020-09-19 13:02:39.684497,2020-09-19 14:46:41.881918
365,Amend Request for Quotation,Maris Freeman,2020-09-19 13:02:39.684497,2020-09-19 17:10:58.109659
494,Analyze Purchase Requisition,Maris Freeman,2020-09-19 17:10:58.109659,2020-09-19 17:42:21.937116
95,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-23 08:00:00.000000,2020-09-23 08:33:54.444085
101,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-23 08:33:54.444085,2020-09-23 08:59:30.234513
453,Analyze Request for Quotation,Karel de Groot,2020-09-23 08:33:54.444085,2020-09-23 09:08:12.252334
80,Release Supplier's Invoice,Karalda Nimwada,2020-09-23 08:59:30.234513,2020-09-23 09:26:39.705673
360,Analyze Request for Quotation,Francois de Perrier,2020-09-23 08:59:30.234513,2020-09-23 09:29:24.318207
457,Create Request for Quotation,Esmana Liubiata,2020-09-23 08:33:54.444085,2020-09-23 09:31:37.694380
452,Create Request for Quotation,Francis Odell,2020-09-23 08:33:54.444085,2020-09-23 09:38:45.626382
105,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-23 09:26:39.705673,2020-09-23 09:54:21.655293
314,Analyze Quotation Comparison Map,Kim Passa,2020-09-23 09:38:45.626382,2020-09-23 10:03:11.937977
133,Approve Purchase Order for payment,Karel de Groot,2020-09-23 09:26:39.705673,2020-09-23 10:31:53.578476
140,Send Invoice,Kiu Kan,2020-09-23 09:38:45.626382,2020-09-23 10:34:43.165896
112,Send Invoice,Karen Clarens,2020-09-23 09:38:45.626382,2020-09-23 10:35:48.944566
454,Analyze Request for Quotation,Karel de Groot,2020-09-23 10:31:53.578476,2020-09-23 11:04:45.107547
307,Analyze Quotation Comparison Map,Kim Passa,2020-09-23 10:31:53.578476,2020-09-23 11:06:13.454169
260,Settle Conditions With Supplier,Francois de Perrier,2020-09-23 09:38:45.626382,2020-09-23 11:06:37.998102
545,Create Purchase Requisition,Esmana Liubiata,2020-09-23 09:38:45.626382,2020-09-23 13:33:02.825109
456,Create Request for Quotation,Anne Olwada,2020-09-23 08:33:54.444085,2020-09-23 15:04:40.557031
361,Analyze Request for Quotation,Magdalena Predutta,2020-09-23 08:59:30.234513,2020-09-23 15:47:59.061871
492,Analyze Purchase Requisition,Francis Odell,2020-09-23 09:38:45.626382,2020-09-23 15:57:36.511461
493,Create Request for Quotation,Alberto Duport,2020-09-23 08:59:30.234513,2020-09-23 15:59:26.265471
546,Create Purchase Requisition,Miu Hanwan,2020-09-23 10:31:53.578476,2020-09-23 16:14:33.183553
239,Choose best option,Alberto Duport,2020-09-23 15:59:26.265471,2020-09-23 16:58:34.061511
411,Amend Request for Quotation,Miu Hanwan,2020-09-23 16:14:33.183553,2020-09-23 20:15:50.322442
496,Analyze Purchase Requisition,Francis Odell,2020-09-23 15:57:36.511461,2020-09-23 21:31:15.259406
497,Create Request for Quotation,Alberto Duport,2020-09-23 16:58:34.061511,2020-09-23 22:11:38.898287
317,Amend Request for Quotation,Alberto Duport,2020-09-23 22:11:38.898287,2020-09-23 23:10:48.213497
455,Create Request for Quotation,Alberto Duport,2020-09-23 23:10:48.213497,2020-09-24 05:34:17.239670
131,Send Invoice,Sean Manney,2020-09-24 07:00:00.000000,2020-09-24 08:05:23.975592
120,Release Supplier's Invoice,Pedro Alvares,2020-09-24 09:00:00.000000,2020-09-24 09:27:02.100723
227,Deliver Goods Services,Sean Manney,2020-09-24 09:00:00.000000,2020-09-24 09:28:12.171722
224,Confirm Purchase Order,Kiu Kan,2020-09-24 09:00:00.000000,2020-09-24 09:29:01.393590
211,Choose best option,Immanuel Karagianni,2020-09-24 09:00:00.000000,2020-09-24 09:29:42.017962
500,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-24 09:00:00.000000,2020-09-24 09:31:20.745295
410,Analyze Request for Quotation,Karel de Groot,2020-09-24 09:00:00.000000,2020-09-24 09:32:41.949626
315,Choose best option,Esmana Liubiata,2020-09-24 09:00:00.000000,2020-09-24 09:33:09.317773
139,Release Purchase Order,Immanuel Karagianni,2020-09-24 09:29:42.017962,2020-09-24 09:54:23.299078
225,Deliver Goods Services,Karen Clarens,2020-09-24 09:00:00.000000,2020-09-24 09:56:03.412682
179,Confirm Purchase Order,Sean Manney,2020-09-24 09:31:20.745295,2020-09-24 09:57:51.198665
499,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-24 09:31:20.745295,2020-09-24 09:59:29.114386
368,Analyze Request for Quotation,Francois de Perrier,2020-09-24 09:31:20.745295,2020-09-24 10:02:14.587801
316,Create Quotation comparison Map,Karel de Groot,2020-09-24 09:32:41.949626,2020-09-24 10:06:54.882196
232,Deliver Goods Services,Esmeralda Clay,2020-09-24 09:00:00.000000,2020-09-24 10:11:30.278473
504,Create Request for Quotation,Immanuel Karagianni,2020-09-24 10:02:14.587801,2020-09-24 10:29:14.585438
319,Create Quotation comparison Map,Francois de Perrier,2020-09-24 10:02:14.587801,2020-09-24 10:30:18.433513
502,Create Request for Quotation,Heinz Gutschmidt,2020-09-24 10:02:14.587801,2020-09-24 10:35:03.567764
108,Approve Purchase Order for payment,Magdalena Predutta,2020-09-24 09:31:20.745295,2020-09-24 10:43:51.427103
506,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-24 10:35:03.567764,2020-09-24 11:07:05.226380
163,Approve Purchase Order for payment,Magdalena Predutta,2020-09-24 10:43:51.427103,2020-09-24 11:52:19.281229
498,Create Request for Quotation,Alberto Duport,2020-09-24 07:00:00.000000,2020-09-24 11:52:33.747655
135,Approve Purchase Order for payment,Magdalena Predutta,2020-09-24 11:52:19.281229,2020-09-24 12:55:11.558301
416,Send Request for Quotation to Supplier,Karel de Groot,2020-09-24 10:06:54.882196,2020-09-24 13:45:55.300368
342,Amend Request for Quotation,Esmana Liubiata,2020-09-24 10:02:14.587801,2020-09-24 13:54:05.088139
419,Amend Request for Quotation,Alberto Duport,2020-09-24 12:55:11.558301,2020-09-24 14:00:38.779712
503,Create Request for Quotation,Elvira Lores,2020-09-24 10:02:14.587801,2020-09-24 14:08:32.666084
507,Create Request for Quotation,Heinz Gutschmidt,2020-09-24 13:45:55.300368,2020-09-24 14:13:40.763210
117,Approve Purchase Order for payment,Francois de Perrier,2020-09-24 10:30:18.433513,2020-09-24 14:38:45.574917
501,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-24 14:13:40.763210,2020-09-24 14:44:47.699559
547,Create Purchase Requisition,Nico Ojenbeer,2020-09-24 09:00:00.000000,2020-09-24 14:46:57.249425
508,Create Request for Quotation,Esmana Liubiata,2020-09-24 13:54:05.088139,2020-09-24 14:56:16.247007
505,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-24 14:44:47.699559,2020-09-24 15:16:33.260081
291,Settle Conditions With Supplier,Magdalena Predutta,2020-09-24 12:55:11.558301,2020-09-24 15:25:08.751887
233,Settle Conditions With Supplier,Karel de Groot,2020-09-24 13:45:55.300368,2020-09-24 15:43:55.911765
495,Analyze Purchase Requisition,Francis Odell,2020-09-24 09:00:00.000000,2020-09-24 15:52:53.784950
513,Create Request for Quotation,Esmana Liubiata,2020-09-24 14:56:16.247007,2020-09-24 16:00:47.505514
205,Analyze Quotation Comparison Map,Elvira Lores,2020-09-24 14:44:47.699559,2020-09-24 16:47:00.710527
412,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-24 14:44:47.699559,2020-09-24 18:20:22.332908
509,Create Request for Quotation,Alberto Duport,2020-09-24 14:00:38.779712,2020-09-24 19:45:17.768916
548,Create Purchase Requisition,Nico Ojenbeer,2020-09-24 14:46:57.249425,2020-09-24 20:32:48.581486
422,Analyze Request for Quotation,Francois de Perrier,2020-09-25 08:00:00.000000,2020-09-25 08:33:53.659201
510,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-25 08:00:00.000000,2020-09-25 08:34:49.561646
459,Analyze Request for Quotation,Francois de Perrier,2020-09-25 08:34:49.561646,2020-09-25 09:03:09.267978
514,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-25 08:34:49.561646,2020-09-25 09:03:34.123265
413,Amend Request for Quotation,Christian Francois,2020-09-25 09:03:09.267978,2020-09-25 09:27:38.023127
516,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-25 09:03:34.123265,2020-09-25 09:27:46.627260
311,Choose best option,Tesca Lobes,2020-09-25 09:03:34.123265,2020-09-25 10:02:50.672281
321,Choose best option,Anna Kaufmann,2020-09-25 09:03:09.267978,2020-09-25 10:06:56.463333
415,Send Request for Quotation to Supplier,Karel de Groot,2020-09-25 06:00:00.000000,2020-09-25 10:24:55.403206
414,Analyze Request for Quotation,Karel de Groot,2020-09-25 10:24:55.403206,2020-09-25 10:56:25.439520
517,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-25 10:24:55.403206,2020-09-25 11:00:33.669559
550,Create Purchase Requisition,Christian Francois,2020-09-25 10:24:55.403206,2020-09-25 11:12:35.781659
519,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-25 11:00:33.669559,2020-09-25 11:30:17.861525
549,Create Purchase Requisition,Fjodor Kowalski,2020-09-25 08:00:00.000000,2020-09-25 11:39:46.236663
417,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-25 09:03:09.267978,2020-09-25 12:50:09.254200
344,Analyze Request for Quotation,Francois de Perrier,2020-09-25 12:50:09.254200,2020-09-25 13:19:51.426713
511,Create Request for Quotation,Alberto Duport,2020-09-25 08:00:00.000000,2020-09-25 13:42:54.250690
247,Create Quotation comparison Map,Francois de Perrier,2020-09-25 13:19:51.426713,2020-09-25 13:47:27.819578
74,Release Supplier's Invoice,Karalda Nimwada,2020-09-25 13:19:51.426713,2020-09-25 13:47:35.522455
458,Analyze Request for Quotation,Magdalena Predutta,2020-09-25 08:00:00.000000,2020-09-25 14:20:55.684363
512,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-27 09:00:00.000000,2020-09-27 09:27:32.043132
100,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-27 09:00:00.000000,2020-09-27 09:28:23.695521
421,Analyze Request for Quotation,Karel de Groot,2020-09-27 09:00:00.000000,2020-09-27 09:29:04.423791
322,Choose best option,Anne Olwada,2020-09-27 09:00:00.000000,2020-09-27 09:29:26.859432
515,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-27 09:27:32.043132,2020-09-27 10:06:03.947818
248,Analyze Request for Quotation,Karel de Groot,2020-09-27 10:06:03.947818,2020-09-27 10:34:17.432893
418,Analyze Request for Quotation,Francois de Perrier,2020-09-27 10:06:03.947818,2020-09-27 10:37:02.859831
518,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-27 10:06:03.947818,2020-09-27 10:37:49.401938
462,Create Request for Quotation,Nico Ojenbeer,2020-09-27 10:06:03.947818,2020-09-27 10:38:22.266143
520,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-27 10:37:49.401938,2020-09-27 11:10:39.146944
237,Amend Request for Quotation,Anne Olwada,2020-09-27 10:34:17.432893,2020-09-27 11:24:32.095223
463,Create Request for Quotation,Esmana Liubiata,2020-09-27 10:34:17.432893,2020-09-27 11:31:19.247294
323,Send Request for Quotation to Supplier,Karel de Groot,2020-09-27 10:34:17.432893,2020-09-27 14:07:27.465940
234,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-27 10:37:02.859831,2020-09-27 15:01:48.162079
420,Analyze Request for Quotation,Magdalena Predutta,2020-09-27 10:06:03.947818,2020-09-27 15:51:30.509567
230,Send Request for Quotation to Supplier,Karel de Groot,2020-09-27 14:07:27.465940,2020-09-27 17:05:52.962090
261,Settle Conditions With Supplier,Francois de Perrier,2020-09-27 15:01:48.162079,2020-09-27 17:17:27.133095
428,Analyze Request for Quotation,Magdalena Predutta,2020-09-27 15:51:30.509567,2020-09-27 22:34:48.711201
87,Release Supplier's Invoice,Karalda Nimwada,2020-10-01 08:00:00.000000,2020-10-01 08:33:00.454171
522,Analyze Purchase Requisition,Maris Freeman,2020-10-01 10:00:00.000000,2020-10-01 10:24:08.882673
461,Create Request for Quotation,Miu Hanwan,2020-10-01 10:00:00.000000,2020-10-01 10:27:31.535651
290,Choose best option,Christian Francois,2020-10-01 10:00:00.000000,2020-10-01 10:30:44.449895
551,Create Purchase Requisition,Anne Olwada,2020-10-01 10:00:00.000000,2020-10-01 10:31:17.428024
552,Create Purchase Requisition,Alberto Duport,2020-10-01 10:00:00.000000,2020-10-01 10:31:17.661363
523,Analyze Purchase Requisition,Maris Freeman,2020-10-01 10:24:08.882673,2020-10-01 10:55:57.917725
525,Analyze Purchase Requisition,Maris Freeman,2020-10-01 10:55:57.917725,2020-10-01 11:19:12.300533
423,Analyze Request for Quotation,Karel de Groot,2020-10-01 10:55:57.917725,2020-10-01 11:20:08.025523
529,Create Request for Quotation,Miu Hanwan,2020-10-01 11:19:12.300533,2020-10-01 11:47:26.248821
125,Analyze Request for Quotation,Francois de Perrier,2020-10-01 11:19:12.300533,2020-10-01 11:48:03.473122
102,Pay Invoice,Karalda Nimwada,2020-10-01 11:19:12.300533,2020-10-01 11:50:18.652983
526,Analyze Purchase Requisition,Maris Freeman,2020-10-01 11:19:12.300533,2020-10-01 11:55:02.074505
297,Settle Conditions With Supplier,Karel de Groot,2020-10-01 11:20:08.025523,2020-10-01 13:12:10.841416
427,Amend Request for Quotation,Tesca Lobes,2020-10-01 10:00:00.000000,2020-10-01 13:37:49.534854
269,Settle Conditions With Supplier,Karel de Groot,2020-10-01 13:12:10.841416,2020-10-01 14:37:58.883385
141,Release Purchase Order,Miu Hanwan,2020-10-01 14:37:58.883385,2020-10-01 15:03:30.758694
527,Create Request for Quotation,Christian Francois,2020-10-01 11:19:12.300533,2020-10-01 15:43:36.027385
165,Approve Purchase Order for payment,Francois de Perrier,2020-10-01 11:48:03.473122,2020-10-01 16:18:44.109499
431,Analyze Request for Quotation,Magdalena Predutta,2020-10-01 11:19:12.300533,2020-10-01 16:28:43.350700
528,Create Request for Quotation,Alberto Duport,2020-10-01 11:19:12.300533,2020-10-01 16:32:12.744444
429,Amend Request for Quotation,Alberto Duport,2020-10-01 16:32:12.744444,2020-10-01 17:41:01.678073
424,Send Request for Quotation to Supplier,Karel de Groot,2020-10-01 14:37:58.883385,2020-10-01 18:48:03.530950
430,Analyze Request for Quotation,Magdalena Predutta,2020-10-01 16:28:43.350700,2020-10-01 21:45:52.629350
524,Create Request for Quotation,Alberto Duport,2020-10-01 17:41:01.678073,2020-10-01 23:32:42.745547
270,Amend Request for Quotation,Christian Francois,2020-10-02 08:00:00.000000,2020-10-02 08:25:20.837514
231,Confirm Purchase Order,Kiu Kan,2020-10-02 08:00:00.000000,2020-10-02 08:29:28.760114
246,Confirm Purchase Order,Karen Clarens,2020-10-02 08:00:00.000000,2020-10-02 08:33:38.658703
294,Choose best option,Christian Francois,2020-10-02 08:25:20.837514,2020-10-02 08:51:52.745219
212,Create Purchase Order,Karel de Groot,2020-10-02 08:00:00.000000,2020-10-02 08:57:12.944520
262,Choose best option,Christian Francois,2020-10-02 08:51:52.745219,2020-10-02 09:27:07.078202
263,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-10-02 09:00:00.000000,2020-10-02 09:32:44.834987
106,Settle Conditions With Supplier,Magdalena Predutta,2020-10-02 08:25:20.837514,2020-10-02 10:38:51.337250
186,Settle Conditions With Supplier,Karel de Groot,2020-10-02 09:00:00.000000,2020-10-02 11:01:55.712459
266,Analyze Quotation Comparison Map,Christian Francois,2020-10-02 11:01:55.712459,2020-10-02 11:28:17.392051
425,Amend Request for Quotation,Fjodor Kowalski,2020-10-02 08:00:00.000000,2020-10-02 11:29:28.317035
298,Create Quotation comparison Map,Karel de Groot,2020-10-02 11:01:55.712459,2020-10-02 11:35:09.151060
185,Create Purchase Order,Magdalena Predutta,2020-10-02 10:38:51.337250,2020-10-02 11:35:29.123629
293,Analyze Request for Quotation,Karel de Groot,2020-10-02 11:35:09.151060,2020-10-02 12:05:32.617679
465,Create Request for Quotation,Maris Freeman,2020-10-02 11:35:29.123629,2020-10-02 12:06:50.292850
369,Create Quotation comparison Map,Karel de Groot,2020-10-02 12:05:32.617679,2020-10-02 12:30:00.889526
521,Analyze Purchase Requisition,Francis Odell,2020-10-02 08:00:00.000000,2020-10-02 12:38:29.974973
296,Send Request for Quotation to Supplier,Francois de Perrier,2020-10-02 09:00:00.000000,2020-10-02 12:59:12.885839
553,Create Purchase Requisition,Tesca Lobes,2020-10-02 08:00:00.000000,2020-10-02 13:46:43.794833
346,Analyze Quotation Comparison Map,Tesca Lobes,2020-10-02 13:46:43.794833,2020-10-02 14:15:29.165249
328,Choose best option,Tesca Lobes,2020-10-02 14:15:29.165249,2020-10-02 15:16:14.627334
